ID,Process ID,Process Name,Host Name,Kernel Name,Kernel Time,Context,Stream,Section Name,Metric Name,Metric Unit,Metric Value
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,GPU Speed Of Light,DRAM Frequency,cycle/second,878047563.8
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,GPU Speed Of Light,SM Frequency,cycle/second,1313112312
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,GPU Speed Of Light,Elapsed Cycles,cycle,18956735
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,GPU Speed Of Light,Memory [%],%,71.17
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,GPU Speed Of Light,SOL DRAM,%,4.27
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,GPU Speed Of Light,Duration,nsecond,14433824
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,GPU Speed Of Light,SOL L1/TEX Cache,%,74.18
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,GPU Speed Of Light,SOL L2 Cache,%,1.73
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,GPU Speed Of Light,SM Active Cycles,cycle,18185159.65
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,GPU Speed Of Light,SM [%],%,45.78
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,Command line profiler metrics,dram__bytes.sum,byte,556573760
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,Command line profiler metrics,l1tex__t_bytes.sum,byte,1501995648
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,Command line profiler metrics,lts__t_bytes.sum,byte,642947392
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,18592466.82
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,1314016171
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,0
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,0
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,0
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,0
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,6006221814
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,7912601785
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,7366722574
4,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:42:01,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0
