ID,Process ID,Process Name,Host Name,Kernel Name,Kernel Time,Context,Stream,Section Name,Metric Name,Metric Unit,Metric Value
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,Command line profiler metrics,dram__bytes.sum,byte,22292700096
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,Command line profiler metrics,l1tex__t_bytes.sum,byte,64313557216
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,Command line profiler metrics,lts__t_bytes.sum,byte,42274143072
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,144333190.6
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,1311743277
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,0
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,731136000
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,9504768000
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,5117952000
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,27417600000
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,2.12761E+11
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,51545088196
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,GPU Speed Of Light,DRAM Frequency,cycle/second,877110339.5
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,GPU Speed Of Light,SM Frequency,cycle/second,1311743261
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,GPU Speed Of Light,Elapsed Cycles,cycle,144344056
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,GPU Speed Of Light,Memory [%],%,94.6
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,GPU Speed Of Light,SOL DRAM,%,22.56
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,GPU Speed Of Light,Duration,nsecond,110031584
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,GPU Speed Of Light,SOL L1/TEX Cache,%,94.75
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,GPU Speed Of Light,SOL L2 Cache,%,15.13
3,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:43:04,1,18,GPU Speed Of Light,SM Active Cycles,cycle,144110951.5
