ID,Process ID,Process Name,Host Name,Kernel Name,Kernel Time,Context,Stream,Section Name,Metric Name,Metric Unit,Metric Value
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,0
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,0
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,0
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,0
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,1565491200
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,6599147520
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,1059717134
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,GPU Speed Of Light,DRAM Frequency,cycle/second,875144628.1
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,GPU Speed Of Light,SM Frequency,cycle/second,1306298209
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,GPU Speed Of Light,Elapsed Cycles,cycle,6077666
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,GPU Speed Of Light,Memory [%],%,73.24
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,GPU Speed Of Light,SOL DRAM,%,45.88
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,GPU Speed Of Light,Duration,nsecond,4646400
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,GPU Speed Of Light,SOL L1/TEX Cache,%,73.31
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,GPU Speed Of Light,SOL L2 Cache,%,31.97
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,GPU Speed Of Light,SM Active Cycles,cycle,6063195.95
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,GPU Speed Of Light,SM [%],%,36.54
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,Command line profiler metrics,dram__bytes.sum,byte,1910359840
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,Command line profiler metrics,l1tex__t_bytes.sum,byte,7484747520
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,Command line profiler metrics,lts__t_bytes.sum,byte,3797511360
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,6080287.22
3,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:04,1,18,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,1310081468
