ID,Process ID,Process Name,Host Name,Kernel Name,Kernel Time,Context,Stream,Section Name,Metric Name,Metric Unit,Metric Value
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,GPU Speed Of Light,SOL DRAM,%,73.17
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,GPU Speed Of Light,Duration,nsecond,213696
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,GPU Speed Of Light,SOL L1/TEX Cache,%,68.69
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,GPU Speed Of Light,SOL L2 Cache,%,44.87
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,GPU Speed Of Light,SM Active Cycles,cycle,269311.89
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,GPU Speed Of Light,SM [%],%,14.55
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,Command line profiler metrics,dram__bytes.sum,byte,139113632
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,Command line profiler metrics,l1tex__t_bytes.sum,byte,366778720
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,Command line profiler metrics,lts__t_bytes.sum,byte,224107040
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,277371.17
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,1309342782
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,0
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,0
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,0
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,0
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,22077240
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,5836800
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,8755200
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,GPU Speed Of Light,DRAM Frequency,cycle/second,876435045.3
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,GPU Speed Of Light,SM Frequency,cycle/second,1309366346
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,GPU Speed Of Light,Elapsed Cycles,cycle,277502
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,GPU Speed Of Light,Memory [%],%,73.17
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,GPU Speed Of Light,SOL DRAM,%,73.17
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,GPU Speed Of Light,Duration,nsecond,211840
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,GPU Speed Of Light,SOL L1/TEX Cache,%,68.68
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,GPU Speed Of Light,SOL L2 Cache,%,44.87
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,GPU Speed Of Light,SM Active Cycles,cycle,269582.08
4,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:47,1,20,GPU Speed Of Light,SM [%],%,14.54
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,Command line profiler metrics,dram__bytes.sum,byte,139085632
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,Command line profiler metrics,l1tex__t_bytes.sum,byte,366809312
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,Command line profiler metrics,lts__t_bytes.sum,byte,224105312
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,277493.45
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,1307155609
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,0
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,0
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,0
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,0
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,22077240
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,5836800
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,8755200
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,GPU Speed Of Light,DRAM Frequency,cycle/second,875037684.7
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,GPU Speed Of Light,SM Frequency,cycle/second,1307173902
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,GPU Speed Of Light,Elapsed Cycles,cycle,277616
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,GPU Speed Of Light,Memory [%],%,73.12
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,GPU Speed Of Light,SOL DRAM,%,73.12
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,GPU Speed Of Light,Duration,nsecond,212288
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,GPU Speed Of Light,SOL L1/TEX Cache,%,68.65
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,GPU Speed Of Light,SOL L2 Cache,%,44.83
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,GPU Speed Of Light,SM Active Cycles,cycle,269874.94
5,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:56,1,16,GPU Speed Of Light,SM [%],%,14.54
6,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:28:05,1,19,Command line profiler metrics,dram__bytes.sum,byte,139071360
6,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:28:05,1,19,Command line profiler metrics,l1tex__t_bytes.sum,byte,366828192
6,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:28:05,1,19,Command line profiler metrics,lts__t_bytes.sum,byte,224049824
6,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:28:05,1,19,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,276198.15
6,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:28:05,1,19,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,1292094639
6,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:28:05,1,19,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,0
6,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:28:05,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,0
6,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:28:05,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,0
6,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:28:05,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,0
6,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:28:05,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,22077240
6,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:28:05,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,5836800
6,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:28:05,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,8755200
6,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:28:05,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0
6,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:28:05,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0
6,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:28:05,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0
6,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:28:05,1,19,GPU Speed Of Light,DRAM Frequency,cycle/second,865194610.8
6,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:28:05,1,19,GPU Speed Of Light,SM Frequency,cycle/second,1292115768
6,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:28:05,1,19,GPU Speed Of Light,Elapsed Cycles,cycle,276338
